Filename,FILTER,DATE-OBS,DETECTOR,XTENSION,BITPIX,NAXIS,NAXIS1,NAXIS2,PCOUNT,GCOUNT,EXTNAME,MJD-BEG,MJD-AVG,MJD-END,TDB-BEG,TDB-MID,TDB-END,XPOSURE,TELAPSE,,REFFRAME,EPH_TYPE,EPH_TIME,JWST_X,JWST_Y,JWST_Z,OBSGEO-X,OBSGEO-Y,OBSGEO-Z,JWST_DX,JWST_DY,JWST_DZ,OBSGEODX,OBSGEODY,OBSGEODZ,PA_APER,VA_SCALE,BUNIT,PHOTMJSR,PHOTUJA2,PIXAR_SR,PIXAR_A2,RADESYS,RA_V1,DEC_V1,PA_V3,WCSAXES,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CTYPE1,CTYPE2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,S_REGION,V2_REF,V3_REF,VPARITY,V3I_YANG,RA_REF,DEC_REF,ROLL_REF,VELOSYS,A_ORDER,B_ORDER,AP_ORDER,BP_ORDER,A_0_2,A_0_3,A_1_1,A_1_2,A_2_0,A_2_1,A_3_0,B_0_2,B_0_3,B_1_1,B_1_2,B_2_0,B_2_1,B_3_0,AP_0_2,AP_0_3,AP_1_1,AP_1_2,AP_2_0,AP_2_1,AP_3_0,BP_0_2,BP_0_3,BP_1_1,BP_1_2,BP_2_0,BP_2_1,BP_3_0,EXTVER,A_0_4,A_1_3,A_2_2,A_3_1,A_4_0,B_0_4,B_1_3,B_2_2,B_3_1,B_4_0,AP_0_4,AP_1_3,AP_2_2,AP_3_1,AP_4_0,BP_0_4,BP_1_3,BP_2_2,BP_3_1,BP_4_0
jw01176251001_02107_00004_nrcb1_cal.fits,F200W,2023-03-30,NRCB1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304040793e+04,6.0033307147497e+04,6.0033310254201e+04,6.0033308745555e+04,6.0033311852113e+04,6.0033314958671e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307147497e+04,-1.5003729035241e+08,-2.1858621672917e+07,-9.0635974208274e+06,-1.1741908145905e+09,-2.7100248017964e+08,2.5925386485058e+08,4.2702854669437e+00,-2.7642048990576e+01,-1.1947892195269e+01,7.1753994588198e+01,-5.3445502422854e+02,-1.9675465652288e+02,1.5802884816688e+02,9.9995303355508e-01,MJy/sr,2.0559999942780e+00,4.8325109053892e+01,2.2300000000000e-14,9.4530000000000e-04,ICRS,1.7185713011835e+02,4.2347449237231e+01,1.5769941320448e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7183439476464e+02,4.2477973476128e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9119511801405e-06,3.2001068632465e-06,3.1799416074139e-06,-7.9321468347589e-06,POLYGON ICRS  171.818912587 42.482833205 171.827936517 42.466595252 171.849790396 42.473094032 171.841030828 42.489367636,-1.2242798600000e+02,-4.5770675400000e+02,-1,3.4481904000000e-01,1.7183437681503e+02,4.2477983135285e+01,1.5768402912688e+02,1.4089070000000e+04,3,3,3,3,1.1935385459880e-06,-6.6417510482075e-12,-5.3121067891335e-06,3.7697439310197e-10,1.2880755276335e-07,2.6402954357145e-12,3.0744547335699e-10,-2.5516007434430e-06,2.8928969019068e-10,-1.1336575754257e-06,4.0291984794164e-11,2.8026064056952e-06,3.3514622856933e-10,-4.3275944287022e-13,-1.1922114681272e-06,-5.4513389085947e-12,5.3020739704828e-06,-3.3673488245506e-10,-1.2843491323839e-07,7.7009602701771e-12,-3.2151723385715e-10,2.5473932609812e-06,-2.7696522166448e-10,1.1319971493543e-06,-1.9052228977867e-11,-2.8002432984955e-06,-3.7718536534164e-10,-2.1815004419768e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00002_nrcb3_cal.fits,F200W,2023-03-30,NRCB3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033289874138e+04,6.0033292980842e+04,6.0033296087546e+04,6.0033294579565e+04,6.0033297686124e+04,6.0033300792682e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033292980842e+04,-1.5004251265632e+08,-2.1824787155000e+07,-9.0489729907807e+06,-1.1742785123640e+09,-2.7034828864680e+08,2.5949462668518e+08,4.2628977893021e+00,-2.7643156196568e+01,-1.1948254808077e+01,7.1543100229971e+01,-5.3448623648513e+02,-1.9664728705926e+02,1.5721736948008e+02,9.9995302568767e-01,MJy/sr,1.9579999446869e+00,4.6021673695451e+01,2.2500000000000e-14,9.5310000000000e-04,ICRS,1.7185845533883e+02,4.2349594562698e+01,1.5770031269152e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181209564452e+02,4.2472963010715e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.8969810727250e-06,3.3255276860815e-06,3.3107059744988e-06,-7.9176817072171e-06,POLYGON ICRS  171.796421808 42.477674718 171.805807190 42.461443999 171.827604618 42.468234675 171.818510173 42.484456317,-5.4610778000000e+01,-4.5770291300000e+02,-1,-4.5164689000000e-01,1.7181207744051e+02,4.2472972512722e+01,1.5766901637008e+02,1.4084170000000e+04,4,4,4,4,5.6047661763100e-07,-1.1353731967410e-11,-5.3098857107198e-06,4.1372957582479e-10,-1.9325717097416e-06,1.9677493995242e-11,3.1509275085746e-10,-2.5842647811901e-06,3.1777203744323e-10,-2.4923285593067e-06,-2.3255309080874e-11,2.8275036709814e-06,3.4221258891724e-10,-1.8267468742862e-11,-5.6016910004891e-07,7.8637604741928e-12,5.3097363003511e-06,-3.7407464903410e-10,1.9327795774099e-06,2.9393431428764e-11,-3.2025478692514e-10,2.5837969235895e-06,-3.0496480551626e-10,2.4925762034182e-06,5.8089738498924e-11,-2.8271348686037e-06,-3.7300569008299e-10,-1.1117781838752e-13,1,-9.1381889575349e-14,-7.1895097592154e-16,-1.0116568558444e-13,6.6938817590138e-15,-6.4414182753501e-14,2.0326593937514e-14,-3.8203164541022e-14,7.0088887488747e-15,-1.1272424682432e-14,-3.3716400470261e-14,9.1578247422934e-14,-6.9485600938688e-15,9.7410656049423e-14,-1.2971357255155e-14,6.0997790063470e-14,-2.3749299760961e-14,3.4776622955075e-14,-8.5659852276261e-15,6.9366009562633e-15,3.6274865087879e-14
jw04446003001_02105_00001_nrcb2_cal.fits,F200W,2023-05-09,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073596989116e+04,6.0073599598748e+04,6.0073602208380e+04,6.0073599049815e+04,6.0073601659241e+04,6.0073604268668e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073599598748e+04,-1.0191567055954e+08,-1.0514975447654e+08,-4.5509406993511e+07,-3.2686335004359e+08,-1.3957788786214e+09,-5.6891331127278e+08,2.2057017865520e+01,-1.8356331071549e+01,-8.1269697549947e+00,2.7490426672468e+02,-8.9225311944881e+01,-2.0877818152569e+02,1.2808543480225e+02,9.9992155812574e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7194690904875e+02,4.2360086016775e+01,1.2732293383355e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181758339705e+02,4.2475601860938e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.3211883789977e-06,6.8397536524950e-06,6.8064237804790e-06,-5.3594723715183e-06,POLYGON ICRS  171.800616809 42.474101221 171.819746557 42.463201825 171.834411293 42.477066456 171.815527830 42.488137152,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181754399689e+02,4.2475597710688e+01,1.2723562947225e+02,2.3518220000000e+04,3,3,3,3,1.2080956436544e-06,-1.9578899280653e-11,-6.7735845343661e-06,4.3199568380214e-10,1.8015400051600e-07,3.9399513847562e-12,3.2982165865566e-10,-4.7430352639302e-06,3.6506172700952e-10,-1.0877636883609e-06,1.3963490064098e-11,2.0618495569503e-06,3.8371811290566e-10,1.2696810780016e-11,-1.2063176699248e-06,2.3578572912425e-15,6.7576963045266e-06,-3.5513885183997e-10,-1.7972354821050e-07,4.3633969428830e-12,-3.4278058870001e-10,4.7332714818926e-06,-3.2042997828255e-10,1.0859223938256e-06,1.3716638458537e-11,-2.0608963571033e-06,-4.2906935486133e-10,-1.4314183685332e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00003_nrcb2_cal.fits,F200W,2023-03-30,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033296957841e+04,6.0033300064546e+04,6.0033303171250e+04,6.0033301662936e+04,6.0033304769495e+04,6.0033307876053e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033300064546e+04,-1.5003990249600e+08,-2.1841705481988e+07,-9.0562856496894e+06,-1.1742346934364e+09,-2.7067540656171e+08,2.5937425581335e+08,4.2665918692260e+00,-2.7642602785669e+01,-1.1948073586352e+01,7.1648543695506e+01,-5.3447065568617e+02,-1.9670098404088e+02,1.5852358384763e+02,9.9995302635949e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7185634123706e+02,4.2349011585471e+01,1.5769889771239e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7182400462954e+02,4.2496962246885e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0364241484217e-06,3.1815675310370e-06,3.1722287946387e-06,-8.0863189841062e-06,POLYGON ICRS  171.808339488 42.502009077 171.817350743 42.485462529 171.839523887 42.491936495 171.830847499 42.508537694,-1.2267993300000e+02,-5.2542087800000e+02,-1,8.4655599000000e-01,1.7182398654373e+02,4.2496972164542e+01,1.5767702785763e+02,1.4086620000000e+04,3,3,3,3,1.2080956451881e-06,-1.9578898632944e-11,-6.7735845222750e-06,4.3199568395121e-10,1.8015400244758e-07,3.9399523093171e-12,3.2982165884295e-10,-4.7430352631887e-06,3.6506172838365e-10,-1.0877636884381e-06,1.3963489832200e-11,2.0618495515413e-06,3.8371811352096e-10,1.2696811520039e-11,-1.2063176714696e-06,2.3571922984527e-15,6.7576962924431e-06,-3.5513885220447e-10,-1.7972355014379e-07,4.3633959578199e-12,-3.4278058881192e-10,4.7332714811210e-06,-3.2042997966297e-10,1.0859223938927e-06,1.3716638666794e-11,-2.0608963516955e-06,-4.2906935530268e-10,-1.4314184404146e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446003001_02105_00004_nrcb2_cal.fits,F200W,2023-05-09,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073615132797e+04,6.0073617742429e+04,6.0073620352060e+04,6.0073617192072e+04,6.0073619801499e+04,6.0073622410926e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073617742429e+04,-1.0188108898602e+08,-1.0517852508680e+08,-4.5522144770803e+07,-3.2643247764595e+08,-1.3959185858561e+09,-5.6924052667557e+08,2.2062992084245e+01,-1.8349911093787e+01,-8.1241953775824e+00,2.7481313703675e+02,-8.9016587993223e+01,-2.0869118371500e+02,1.2808441107556e+02,9.9992155036132e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7194548015051e+02,4.2358795549937e+01,1.2732190804514e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181615436338e+02,4.2474309686488e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.3210667235694e-06,6.8398493582525e-06,6.8065188024712e-06,-5.3593501202696e-06,POLYGON ICRS  171.799188162 42.472808823 171.818317779 42.461909679 171.832981876 42.475774503 171.814098535 42.486844950,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181611496413e+02,4.2474305535718e+01,1.2723460574556e+02,2.3519910000000e+04,3,3,3,3,1.2080956422315e-06,-1.9578899266588e-11,-6.7735845348588e-06,4.3199568434072e-10,1.8015399836246e-07,3.9399513473750e-12,3.2982165788904e-10,-4.7430352640139e-06,3.6506172794986e-10,-1.0877636884117e-06,1.3963490300353e-11,2.0618495566459e-06,3.8371811247505e-10,1.2696811589151e-11,-1.2063176685021e-06,2.3578588099163e-15,6.7576963050251e-06,-3.5513885236418e-10,-1.7972354606898e-07,4.3633970481164e-12,-3.4278058795411e-10,4.7332714819620e-06,-3.2042997921802e-10,1.0859223938503e-06,1.3716638234964e-11,-2.0608963567955e-06,-4.2906935442582e-10,-1.4314184495841e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00003_nrca1_cal.fits,F200W,2023-03-30,NRCA1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033296957841e+04,6.0033300064546e+04,6.0033303171250e+04,6.0033301662936e+04,6.0033304769495e+04,6.0033307876053e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033300064546e+04,-1.5003990249600e+08,-2.1841705481988e+07,-9.0562856496894e+06,-1.1742346934364e+09,-2.7067540656171e+08,2.5937425581335e+08,4.2665918692260e+00,-2.7642602785669e+01,-1.1948073586352e+01,7.1648543695506e+01,-5.3447065568617e+02,-1.9670098404088e+02,1.5706788284741e+02,9.9995293351745e-01,MJy/sr,1.9639999866486e+00,4.6162701264970e+01,2.2432743080601e-14,9.5440487457400e-04,ICRS,1.7185634123706e+02,4.2349011585471e+01,1.5769889771239e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7173889585249e+02,4.2471835962902e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9679147542471e-06,3.3903182949231e-06,3.3627103470363e-06,-8.0127911087246e-06,POLYGON ICRS  171.723023972 42.476582240 171.732591220 42.460228674 171.754586001 42.467051646 171.745309009 42.483541507,1.2057679300000e+02,-5.2750143100000e+02,-1,-5.5188201000000e-01,1.7173894602488e+02,4.2471810105356e+01,1.5761976485741e+02,1.4086620000000e+04,3,3,3,3,-1.1261224790238e-06,3.1263032215898e-11,-6.7805536143138e-06,4.0650101441006e-10,-1.9787620888156e-08,5.4391919265857e-11,2.9562330372567e-10,-4.7079407935728e-06,3.6457043246933e-10,1.1507563782354e-06,3.3739938550430e-11,2.0872334981879e-06,3.4032194981278e-10,6.9426977872352e-12,1.1238679592790e-06,-1.2833828576170e-11,6.7657991761813e-06,-3.3023267476174e-10,1.9299028053987e-08,-6.6386598392602e-11,-3.0911485761424e-10,4.6985686436753e-06,-3.2087943710199e-10,-1.1496594630499e-06,-6.2292192711417e-11,-2.0861032125573e-06,-3.8600997985794e-10,-4.7687352397877e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00003_nrca2_cal.fits,F200W,2023-03-30,NRCA2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033296958582e+04,6.0033300065286e+04,6.0033303171991e+04,6.0033301663677e+04,6.0033304770235e+04,6.0033307876794e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033300065286e+04,-1.5003990222289e+08,-2.1841707251402e+07,-9.0562864144911e+06,-1.1742346888506e+09,-2.7067544076792e+08,2.5937424322430e+08,4.2665922555116e+00,-2.7642602727775e+01,-1.1948073567392e+01,7.1648554722789e+01,-5.3447065405393e+02,-1.9670098965492e+02,1.5741926562025e+02,9.9995294830897e-01,MJy/sr,2.0999999046326e+00,4.9359301890548e+01,2.2300000000000e-14,9.4730000000000e-04,ICRS,1.7185634123717e+02,4.2349011585485e+01,1.5769889771248e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7174889524401e+02,4.2454530284327e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.8771633805767e-06,3.2881665055878e-06,3.2872203389034e-06,-7.9066031587378e-06,POLYGON ICRS  171.733329532 42.459226355 171.742572925 42.443078184 171.764342361 42.449760232 171.755319907 42.466020533,1.1974006100000e+02,-4.5978426000000e+02,-1,-2.0724878000000e-01,1.7174894445358e+02,4.2454504683646e+01,1.5762651440025e+02,1.4086620000000e+04,3,3,3,3,-1.1141521555215e-06,-1.4541857313154e-12,-5.2971075404541e-06,3.7484099768030e-10,-8.2367706798521e-09,-2.2891433270034e-11,2.9528848063090e-10,-2.5592289706312e-06,3.3377485186221e-10,1.1311050865582e-06,-6.2532811945683e-11,2.8035023953146e-06,3.3354211382861e-10,-1.2092895762769e-11,1.1130623085019e-06,1.3233783967650e-11,5.2871890999603e-06,-3.3484832528873e-10,8.2336598434177e-09,1.0561862862335e-11,-3.0956567826578e-10,2.5545939237183e-06,-3.2127191570968e-10,-1.1289752289596e-06,4.1283950721444e-11,-2.8010657431196e-06,-3.7536691181543e-10,1.5135504901571e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00002_nrca1_cal.fits,F200W,2023-03-30,NRCA1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033289874878e+04,6.0033292981583e+04,6.0033296088287e+04,6.0033294580306e+04,6.0033297686864e+04,6.0033300793423e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033292981583e+04,-1.5004251238345e+08,-2.1824788924449e+07,-9.0489737555936e+06,-1.1742785077855e+09,-2.7034832285375e+08,2.5949461409996e+08,4.2628981755931e+00,-2.7643156138721e+01,-1.1948254789137e+01,7.1543111255044e+01,-5.3448623485881e+02,-1.9664729267536e+02,1.5706929898271e+02,9.9995294422694e-01,MJy/sr,1.9639999866486e+00,4.6162701264970e+01,2.2432743080601e-14,9.5440487457400e-04,ICRS,1.7185845533883e+02,4.2349594562699e+01,1.5770031269708e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7174101297069e+02,4.2472421082458e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9679979506515e-06,3.3901202842764e-06,3.3625134452786e-06,-8.0128749879570e-06,POLYGON ICRS  171.725141100 42.477167649 171.734707891 42.460813908 171.756703106 42.467636480 171.747426580 42.484126509,1.2057679300000e+02,-5.2750143100000e+02,-1,-5.5188201000000e-01,1.7174106314269e+02,4.2472395223997e+01,1.5762118099271e+02,1.4084170000000e+04,3,3,3,3,-1.1261224810651e-06,3.1263032371450e-11,-6.7805536148583e-06,4.0650101397880e-10,-1.9787622025096e-08,5.4391918592111e-11,2.9562330248974e-10,-4.7079407946059e-06,3.6457043240888e-10,1.1507563778594e-06,3.3739938501783e-11,2.0872334976006e-06,3.4032194872948e-10,6.9426978555593e-12,1.1238679613215e-06,-1.2833828693045e-11,6.7657991767608e-06,-3.3023267432746e-10,1.9299029193153e-08,-6.6386597696220e-11,-3.0911485638131e-10,4.6985686447155e-06,-3.2087943702557e-10,-1.1496594626805e-06,-6.2292192666316e-11,-2.0861032119709e-06,-3.8600997876934e-10,-4.7687353065231e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00004_nrca1_cal.fits,F200W,2023-03-30,NRCA1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304041534e+04,6.0033307148238e+04,6.0033310254942e+04,6.0033308746296e+04,6.0033311852854e+04,6.0033314959412e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307148238e+04,-1.5003729007907e+08,-2.1858623442295e+07,-9.0635981856173e+06,-1.1741908099981e+09,-2.7100251438453e+08,2.5925385225829e+08,4.2702858532161e+00,-2.7642048932636e+01,-1.1947892176289e+01,7.1754005617279e+01,-5.3445502259095e+02,-1.9675466213494e+02,1.5706840368356e+02,9.9995292633645e-01,MJy/sr,1.9639999866486e+00,4.6162701264970e+01,2.2432743080601e-14,9.5440487457400e-04,ICRS,1.7185713011834e+02,4.2347449237225e+01,1.5769941319971e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7173968916269e+02,4.2470274398855e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9679452648825e-06,3.3902454314309e-06,3.3626378916825e-06,-8.0128218700060e-06,POLYGON ICRS  171.723817737 42.475020783 171.733384545 42.458667152 171.755378861 42.465489977 171.746102304 42.481979899,1.2057679300000e+02,-5.2750143100000e+02,-1,-5.5188201000000e-01,1.7173973933352e+02,4.2470248540974e+01,1.5762028569356e+02,1.4089260000000e+04,3,3,3,3,-1.1261224768239e-06,3.1263031905507e-11,-6.7805536146633e-06,4.0650101408091e-10,-1.9787618011028e-08,5.4391919305277e-11,2.9562330393561e-10,-4.7079407926804e-06,3.6457043212215e-10,1.1507563778641e-06,3.3739938777894e-11,2.0872334989632e-06,3.4032194943454e-10,6.9426982548073e-12,1.1238679570881e-06,-1.2833828298617e-11,6.7657991765337e-06,-3.3023267442701e-10,1.9299025177195e-08,-6.6386598506094e-11,-3.0911485783817e-10,4.6985686427934e-06,-3.2087943677036e-10,-1.1496594626928e-06,-6.2292192933348e-11,-2.0861032133302e-06,-3.8600997950414e-10,-4.7687357150079e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00003_nrcb1_cal.fits,F200W,2023-04-22,NRCB1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056995239579e+04,6.0056997849211e+04,6.0057000458843e+04,6.0056998539153e+04,6.0057001148602e+04,6.0057003758052e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056997849211e+04,-1.2920911115590e+08,-7.4944877495951e+07,-3.2192277162664e+07,-7.3574619972779e+08,-1.1323811317430e+09,-2.3058791184412e+08,1.5717779435031e+01,-2.3503316920918e+01,-1.0319792014822e+01,2.8039955790982e+02,-2.7232982965728e+02,-2.4824749280569e+02,1.3870385796363e+02,9.9993026199356e-01,MJy/sr,2.0559999942780e+00,4.8325109053892e+01,2.2300000000000e-14,9.4530000000000e-04,ICRS,1.7191102360963e+02,4.2343719882144e+01,1.3841272542882e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7183113108928e+02,4.2461354773003e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.4136710133136e-06,5.6446541176128e-06,5.6189423055025e-06,-6.4260551818271e-06,POLYGON ICRS  171.814345999 42.462161933 171.830141385 42.449041528 171.847844273 42.460507989 171.832279401 42.473726215,-1.2237890300000e+02,-4.5773081800000e+02,-1,3.4507233000000e-01,1.7183108999262e+02,4.2461355443108e+01,1.3835878563363e+02,2.0911590000000e+04,3,3,3,3,1.1935385463819e-06,-6.6417513427598e-12,-5.3121067968963e-06,3.7697439290040e-10,1.2880755325743e-07,2.6402958180666e-12,3.0744547328340e-10,-2.5516007427020e-06,2.8928968980609e-10,-1.1336575751732e-06,4.0291985289783e-11,2.8026064103193e-06,3.3514622895329e-10,-4.3275929115355e-13,-1.1922114685209e-06,-5.4513386268367e-12,5.3020739782382e-06,-3.3673488215531e-10,-1.2843491373438e-07,7.7009598988954e-12,-3.2151723382427e-10,2.5473932602429e-06,-2.7696522128765e-10,1.1319971490989e-06,-1.9052229457513e-11,-2.8002433031183e-06,-3.7718536583759e-10,-2.1815005910566e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446003001_02105_00002_nrcb4_cal.fits,F200W,2023-05-09,NRCB4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073603078734e+04,6.0073605688366e+04,6.0073608297998e+04,6.0073605138955e+04,6.0073607748382e+04,6.0073610357809e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073605688366e+04,-1.0190406488571e+08,-1.0515941196545e+08,-4.5513682697080e+07,-3.2671871911178e+08,-1.3958258054836e+09,-5.6902315077618e+08,2.2059023257460e+01,-1.8354176486620e+01,-8.1260386639023e+00,2.7487371665578e+02,-8.9155241346185e+01,-2.0874898371610e+02,1.2689077151098e+02,9.9992153630485e-01,MJy/sr,1.7970000505447e+00,4.2237462866784e+01,2.3100000000000e-14,9.8140000000000e-04,ICRS,1.7194516258298e+02,4.2361142455386e+01,1.2732160485684e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7180020935411e+02,4.2461587009954e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.2381812583560e-06,6.9790737385515e-06,6.9169062722500e-06,-5.2372603949443e-06,POLYGON ICRS  171.783132079 42.459831714 171.802671427 42.449170881 171.817072355 42.463275527 171.797835951 42.474080427,-5.4340619000000e+01,-5.2565799500000e+02,-1,-3.3302260000000e-01,1.7180016797023e+02,4.2461582952492e+01,1.2722379411098e+02,2.3518780000000e+04,4,4,4,4,5.5796191785391e-07,-8.8528829315422e-12,-6.8031203726586e-06,3.9995361082073e-10,-1.9273327564820e-06,3.5756033179514e-11,3.1938721561618e-10,-4.7517727395690e-06,3.5213279226691e-10,-2.6023227853794e-06,1.5227546485358e-11,2.0264166499913e-06,3.1188940306333e-10,-1.7057582124216e-11,-5.5789114060960e-07,4.1008602818662e-12,6.8028666047649e-06,-3.2284471582337e-10,1.9277647699690e-06,2.8942361957628e-11,-3.2281645817554e-10,4.7515592043642e-06,-3.0667938199841e-10,2.6026704670147e-06,4.0205217642949e-11,-2.0259609134481e-06,-3.4767041060888e-10,2.6603168737846e-12,1,-1.0724399629488e-13,-3.5194480900135e-15,-9.9443147669189e-14,-1.4575696971540e-14,-1.2609423984530e-13,-3.0660961508636e-14,3.5974539487438e-14,1.1055457259732e-14,1.7147527881439e-15,3.3346056586257e-14,1.0768705138039e-13,-7.0240835038851e-15,9.5518111933324e-14,5.3238955554581e-15,1.2236965679392e-13,2.2898125021195e-14,-3.9778203013587e-14,-1.6456004646734e-14,-5.6830687174794e-15,-3.1743102541294e-14
